filename,sha256,md5
dagongren/CNET/Utilities/VirtualFiles.exe,633a849738c83e8501f48f349af3dc54f91c03a8d7b554561e36f0d4bf873980,1ff85021edeec27e4e5b7e7082b149bb
dagongren/CNET/Business/pnsav2k3.exe,bf53f9ac2aa2e4069e3df7ba4f79c1eed941c43554b43093c77470fdd461e823,7f9a16e39315391c55c446bc691c90a8
dagongren/CNET/Games/RacingShow.exe,7afc0df50837092bdc213f10d33b25348685f35548b58b5a44519ed13b7ffa53,3b19a4a88df93f2b87214723fd51a903
dagongren/DikeDataset-main/files/benign/f44f5ab3498c21b098c8d2d823f29c990113b9ef98d429e0c0eed152d5761bfb.exe,f44f5ab3498c21b098c8d2d823f29c990113b9ef98d429e0c0eed152d5761bfb,cc8284745db72737646d26936a8072cb
dagongren/exe/e68fceeb7340eb3c492f0f2683b04983a0bfec4942034510699ab65eaf52f154,e68fceeb7340eb3c492f0f2683b04983a0bfec4942034510699ab65eaf52f154,5ef9696f58213bc00213fde66ac2f425
dagongren/CNET/Desktop/tcprojector.exe,9c7931971201700590fdb2145084986ed2925ae9bd6b6edf8e4a0142c7f05a26,3921b68781a0e720fc8bd9fbee426695
dagongren/Benign-NET-main/sourceforgeexe/Sourceforge_1525.exe,9fa1cdb6811360d9f2fb4e67999e8758774f01a63c79c74c10873434ff743366,ab5256ad8517d02868a683d50c1255a4
dagongren/CNET/Design/PowerPlugs-Stationery-Trial.exe,ee1f25e3c6e2476e937391c0c2cdc2e5a0d7a18140b1c67f7a1ac6eeb1a62858,d76bc33db365f49c377de79ce47d1d58
dagongren/CNET/Developers/IdeaSpinner-LE-Setup-1.0.4.exe,df9890e55a453f88f61ca89e52cdd7f7673aaf6b62d7fc42be209c1752230202,dadb32658660524c5d41ff6a5605e796
dagongren/CNET/Business/setup (13).exe,e9f35705e4b786e06a10fad999e4bb6957bb0ed04abae4dece3f57ac2f00311a,6d2b276ff8b4d725f4270b287a6622af
dagongren/Benign-NET-main/sourceforgeexe/Sourceforge_3668.exe,5ba325b84a4b0dec9caab180293f63934e8a89e3aceabde44480aefbd39d4f07,4c529c50e4e7bd5619f97eadec9c7486
dagongren/CNET/Games/iubes_v1_15c.exe,22f51cd375e4e9bb3b159028e4353e16ac1dd22835bcf344c01548fb2fcf698c,b370890820cf7d9e1100221473840a3a
dagongren/CNET/Desktop/Yappyz.exe,dd0c32216e202b30faea7751bea60941d7bde37387edbc5a9613f7d1cea95ef3,b49abb53b1bd5dced9fb3db6da171657
dagongren/DikeDataset-main/files/benign/0fbcedf08d9e262137afba702687b2de15822149e4a282b9249907134e5ef151.exe,0fbcedf08d9e262137afba702687b2de15822149e4a282b9249907134e5ef151,b5577f50c9c2f4a4b2b21b9c3eb7d92d
dagongren/DikeDataset-main/files/benign/f9ed0155b6015f11ff8036c67adecc85fc6ae1256420cc0564a15f452d124cc9.exe,f9ed0155b6015f11ff8036c67adecc85fc6ae1256420cc0564a15f452d124cc9,6e840051853eb86c217b8f93e9cb692b
dagongren/exe/055e695830dd86b3df4cc521be7df4a3bcf6c03c58905f0c13d11bce757478b6,055e695830dd86b3df4cc521be7df4a3bcf6c03c58905f0c13d11bce757478b6,7b2448b847f2b86dbdb96c96bc761e22
dagongren/Benign-NET-main/cnetnet/CNET_238933.exe,61077fcb8210e373aa0745fae486d5b162fe6f42b25d012f57d6b951eab79ee8,d3eb223f95f141243578e49bd2de8f94
dagongren/Benign-NET-main/cnetnet/CNET_219347.exe,ac9afd0479de12344380fe27f0d5bb4da90554d577efae076680a3c3b7d54b2c,afe24c23f1feca04c27ddc956ddff47b
dagongren/Benign-NET-main/sourceforgeexe/Sourceforge_1250.exe,7900cf09aa8a8f6a2294b48462f9b5dc043153c9179a64668383c0bbdfc88c22,64845b2e8f71bf08b8cac8d9476d8ae6
dagongren/Benign-NET-main/cnetnet/CNET_248106.exe,b82f633067accd8ca991ff2efa993c6bb9b9b03d327cd704534d460f37190a4d,0404630657fafc83a8e7f848bcd8ba76
dagongren/CNET/Utilities/SD_PrintScreen_setup.exe,e52e4cccdc20cf96c7621fc30c242cf59b5e0817a658a317a985a3a9cf467032,e1e86b8783964fd18a305cd144f04809
dagongren/exe/5cedec5b76c8c0eb3e07c2778f78ce5ddbe17e80dbd698b1df6f90275f97c8ea,5cedec5b76c8c0eb3e07c2778f78ce5ddbe17e80dbd698b1df6f90275f97c8ea,606de139313e7408ede2d86d8e5520a3
dagongren/exe/e95213abc64fabe7ad1521f6f7335cdfaebe3a0851a43a907601f592f18917e3,e95213abc64fabe7ad1521f6f7335cdfaebe3a0851a43a907601f592f18917e3,7a7e277171834d6768b1b42e3ca62bd3
dagongren/Benign-NET-main/cnetnet/CNET_238927.exe,361dba91a08df718fcdf7fec5df2a6a774eb28eadf3d0d0597e15c80c3c3bae5,23a515b6cb178e49f614cc50195a63cf
dagongren/CNET/Business/setup (30).exe,f6ce3e3d9cc3c10442bd113ec25cffd236fa691b4c23c906903757837155ad99,5a2228021dc248718ea54b573fcdec85
dagongren/Benign-NET-main/sourceforgeexe/Sourceforge_3074.exe,92f7dc34f51586b0b2aca5620f8fb9ba1bafec1f6097c0fc294dbabed1e2215c,e90a72fce8ce50c055eecf07fd5ee4e2
dagongren/Benign-NET-main/sourceforgeexe/Sourceforge_3055.exe,5222862356ff40acce0731c9503ebd5dfdd156edc8a1834897c4f6c28c9131d9,1032d94539e90ca721f3beea99002fd2
dagongren/Benign-NET-main/sourceforgeexe/Sourceforge_6309.exe,a19c8d22c13f72bdae82a137752cf45b907427d6782368190e5a5e67bb622539,16b078b89a5f2794c0e9fbacde1e7917
dagongren/exe/00831cf2550484a9278fa081c656d136ce44a579e7eed5fe92d0ecba89c7b261,00831cf2550484a9278fa081c656d136ce44a579e7eed5fe92d0ecba89c7b261,6e0dc4c0fb850cb123130b34efb74e74
dagongren/CNET/Games/setupPerfectBrain.exe,1f4f67d0ece7db72dc3243e5defa23cf6eba30e24d6ee5f97fba5786c99cf70c,20e0ebe94db478b20c9164516a4f18bc
dagongren/Benign-NET-main/sourceforgeexe/Sourceforge_4967.exe,c344f09ba388c92fdfe8e23b8708a1807a97f9756dee2c432ee00bd02139d436,4eb86487050dace8dfe7f34f24051299
dagongren/CNET/Audio/ALMY_PCW8APP_LB_1_45_01.exe,84a6ea131e0ff13b8db4a25fb47fe742941ed44f10fc7b118650aba2163dd9d4,eb686e531b296815307ac8ab860ab6e6
dagongren/CNET/Design/MiroWMSCESetup_4070009.exe,9c747af03e60803a0d82c03a553e9c5258513dd30f8671fe233ee1f86652e004,9213dc2eed82709da18986f313cf5707
dagongren/Benign-NET-main/sourceforgeexe/Sourceforge_2943.exe,13774dd7334720270748716146d7f4585e57304a514fc579b49b41be2892714e,1374b3eb2658fb80c0d04655a1d495de
dagongren/Benign-NET-main/cnetnet/CNET_235427.exe,cdb04af7da733d3be41e456b77d944aee98f5e04d4c81f02ff0790d9b9535a08,2a3c1ad4a187bfa0d30919609de3a940
dagongren/CNET/Business/wp_legacyfileintegration.exe,0d4b68f2fb745d2a6c04edff2f6b2ac877f022cd87911f131b47b575306a021b,bcd8aecec8498a3f7599d457b2e6ce76
dagongren/CNET/Drivers/M3WUA06A.EXE,1fbe69fe4254521b4fa14ec7bd43623d93e3c978f7309ca7afc4a6d662945547,9c76b31d0b0ec515c17a59ff530633f4
dagongren/exe/b1a6bdba99bd4ba58c949b92fa81ec923f56c2356c21db7238517b7d219eac2f,b1a6bdba99bd4ba58c949b92fa81ec923f56c2356c21db7238517b7d219eac2f,e9fdba8f4cc14d7b10d4ef9d8eaecf8f
dagongren/CNET/Business/lingvosoft-dictionary-wind-engcze-nt.exe,fe4d37e365819c15062f58d9c7a0d4f142aab29b7184255a4ab7114145f9617b,bb49caacd478e1861c77b6ea4ac52ece
dagongren/CNET/Developers/tremulous-1.1.0-installer.exe,951436849d66086c7146c322bddb29f4dc5c5a02750f7dfd41ffca026e44b349,2c07c9ecbd4ba51d26825da6baaf5944
dagongren/CNET/Desktop/Golf_2_0.exe,14d0fc035ceb098fc2b1c5bf625b518b2d9fabad3da8dfd566ccd2ed58cf805b,cd45c1f485362494820ea1d524335f55
dagongren/CNET/Desktop/weather-setup.exe,0838201e5cb27b3923868d0ca35f35a19325c86863b04dabc3c6a7b9b25bba1f,357a2b248514b6d71dabfcb901968292
dagongren/Benign-NET-main/softonicnet/softonic63.exe,8157aff0ce3a8ca7261bfef0e6df527a8d01983ce196340e5839de131d766d3e,54471b421bcaea92ec6374cdd8aeec9f
dagongren/Benign-NET-main/sourceforgeexe/Sourceforge_1067.exe,e986a0c5a89ba3b404e4f3f8f373937e76e0382c0913ddffebf63b2a39c6bc78,60252c8b650578d23a485ac840605413
dagongren/Benign-NET-main/sourceforgeexe/Sourceforge_1394.exe,d56ae386441d76410f5294c53a88dbd0e946d021a5298461995ea8d12fca5bfd,144b1f225c66d1670d20e34f9b23e549
dagongren/Benign-NET-main/sourceforgeexe/Sourceforge_6235.exe,3d623c91c68bd7a3fe7f88dd7375b149428012bc542fb3152d922d0fb37acbf1,4d2f8596225a5c197f81a9e4e2252a4c
dagongren/Benign-NET-main/cnetnet/CNET_257396.exe,f93f2e61547757ccc67c46d8a6692c4f8d20ebe86278a7c88a85415841560788,03e8bdea3caf381b3f62570c82d50779
dagongren/Benign-NET-main/cnetnet/CNET_225914.exe,952e4ea1f549591f3c8b93c4444c8e775eff70ffe7e0e936557907986bd6d37e,c42afea158d8b06b946afd7a1d7bbafc
dagongren/exe/25bd3113ccfaa15d5c1d355980d6e1bad11235d4ce819e5c4ba69a3ebb2be42a,25bd3113ccfaa15d5c1d355980d6e1bad11235d4ce819e5c4ba69a3ebb2be42a,c996fbb6db6366af7b6e511780fe3a89
dagongren/CNET/Design/ContactKeeper150.exe,f79b726bbccb0d1955aedabc31749189bd95536d485fed37e113e1ea67bff48b,ee25eeeb535dcc9620b3cd556c2c7561
dagongren/Benign-NET-main/cnetnet/CNET_254911.exe,8923f5e87ee83f580fea008fab81ea9c82fd8df64783c02ca7d39c6f8b1ea1ab,834f2fe4531f2a2ac5ed02da69ac16c6
dagongren/CNET/Drivers/motherboard_driver_ide_sis_961-964.exe,a4c9f48fff0682a1e29855bdaf50e5a5db3347fdceb58deaad11efb49914dc09,3bd9b4b0d947a08ad2c92aae6ff1ffce
dagongren/Benign-NET-main/netexe/2174.exe,1fe869c3d8dbf9c80fa5693d2f10b1f9ced7af3d412117caed2eaa1405053406,4a2967834582911b3d817b0c24478462
dagongren/CNET/Desktop/3gtopia.exe,5546e92bc03a2e1419d3b671aac5b70d24e2f20c93e6c48be1c07ebb278fedc3,c67ba38e70f5e8b6caf03e82b4717a67
dagongren/Benign-NET-main/cnetnet/CNET_243709.EXE,1992da19d414756caa9c2b313c281a73a17f942b09482c79b55c213de1412751,ab2a499b1e340a6363ef088415437bd8
dagongren/Benign-NET-main/sourceforgeexe/Sourceforge_3945.exe,41d8df2faa3bc4d6f050aa0a7b07beef08a1bbea70f5a5bfac04692ee1e96743,71c732d3fbfdc77dd903ca17387cd609
dagongren/exe/bfd27b8c71062373bbf3ff0333073a0de7eaa15e2383efe7ac67afea0cb50ce9,bfd27b8c71062373bbf3ff0333073a0de7eaa15e2383efe7ac67afea0cb50ce9,bcf21205acded2e6d93d21a78b804eb9
